"phone","province","city"
"861960405","辽宁","沈阳"
"861960406","辽宁","锦州"
"861960407","辽宁","营口"
"861960408","辽宁","大连"
"861960409","辽宁","大连"
"861960410","辽宁","铁岭"
"861960411","辽宁","大连"
"861960412","辽宁","鞍山"
"861960413","辽宁","抚顺"
"861960414","辽宁","本溪"
"861960415","辽宁","丹东"
"861960416","辽宁","锦州"
"861960417","辽宁","营口"
"861960418","辽宁","阜新"
"861960419","辽宁","辽阳"
"861960420","辽宁","鞍山"
"861960421","辽宁","朝阳"
"861960422","辽宁","鞍山"
"861960423","辽宁","抚顺"
"861960424","辽宁","本溪"
"861960425","辽宁","丹东"
"861960426","辽宁","大连"
"861960427","辽宁","盘锦"
"861960428","辽宁","大连"
"861960429","辽宁","葫芦岛"
"861960430","吉林","长春"
"861960431","吉林","长春"
"861960432","吉林","吉林"
"861960433","吉林","延边"
"861960434","吉林","四平"
"861960435","吉林","通化"
"861960436","吉林","白城"
"861960437","吉林","辽源"
"861960438","吉林","松原"
"861960439","吉林","白山"
"861960440","吉林","长春"
"861960441","吉林","长春"
"861960442","吉林","吉林"
"861960443","吉林","延边"
"861960444","吉林","四平"
"861960445","吉林","吉林"
"861960446","吉林","长春"
"861960447","吉林","长春"
"861960448","吉林","吉林"
"861960449","吉林","长春"
"861960450","黑龙江","哈尔滨"
"861960451","黑龙江","哈尔滨"
"861960452","黑龙江","齐齐哈尔"
"861960453","黑龙江","牡丹江"
"861960454","黑龙江","佳木斯"
"861960455","黑龙江","绥化"
"861960456","黑龙江","黑河"
"861960457","黑龙江","大兴安岭"
"861960458","黑龙江","伊春"
"861960459","黑龙江","大庆"
"861960460","黑龙江","哈尔滨"
"861960461","黑龙江","哈尔滨"
"861960462","黑龙江","齐齐哈尔"
"861960463","黑龙江","牡丹江"
"861960464","黑龙江","七台河"
"861960465","黑龙江","绥化"
"861960466","黑龙江","双鸭山"
"861960467","黑龙江","鸡西"
"861960468","黑龙江","鹤岗"
"861960469","黑龙江","双鸭山"
"861960470","内蒙古","呼伦贝尔"
"861960471","内蒙古","呼和浩特"
"861960472","内蒙古","包头"
"861960473","内蒙古","乌海"
"861960474","内蒙古","乌兰察布"
"861960475","内蒙古","通辽"
"861960476","内蒙古","赤峰"
"861960477","内蒙古","鄂尔多斯"
"861960478","内蒙古","巴彦淖尔"
"861960479","内蒙古","锡林郭勒"
"861960480","内蒙古","呼伦贝尔"
"861960481","内蒙古","呼和浩特"
"861960482","内蒙古","兴安"
"861960483","内蒙古","阿拉善"
"861960484","内蒙古","乌兰察布"
"861960485","内蒙古","通辽"
"861960486","内蒙古","赤峰"
"861960487","内蒙古","鄂尔多斯"
"861960488","内蒙古","巴彦淖尔"
"861960489","内蒙古","巴彦淖尔"
"861960510","江苏","无锡"
"861960511","江苏","宿迁"
"861960512","江苏","苏州"
"861960513","江苏","南通"
"861960514","江苏","扬州"
"861960515","江苏","盐城"
"861960516","江苏","徐州"
"861960517","江苏","淮安"
"861960518","江苏","连云港"
"861960519","江苏","常州"
"861960520","江苏","苏州"
"861960521","江苏","连云港"
"861960522","江苏","无锡"
"861960523","江苏","泰州"
"861960524","江苏","徐州"
"861960525","江苏","无锡"
"861960526","江苏","盐城"
"861960527","江苏","宿迁"
"861960528","江苏","泰州"
"861960529","江苏","镇江"
"861960530","山东","菏泽"
"861960531","山东","济南"
"861960532","山东","青岛"
"861960533","山东","淄博"
"861960534","山东","德州"
"861960535","山东","烟台"
"861960536","山东","潍坊"
"861960537","山东","济宁"
"861960538","山东","泰安"
"861960539","山东","临沂"
"861960540","山东","威海"
"861960541","山东","威海"
"861960542","山东","威海"
"861960543","山东","滨州"
"861960544","山东","滨州"
"861960545","山东","东营"
"861960546","山东","东营"
"861960547","山东","枣庄"
"861960548","山东","聊城"
"861960549","山东","聊城"
"861960550","安徽","滁州"
"861960551","安徽","合肥"
"861960552","安徽","蚌埠"
"861960553","安徽","芜湖"
"861960554","安徽","淮南"
"861960555","安徽","马鞍山"
"861960556","安徽","安庆"
"861960557","安徽","宿州"
"861960558","安徽","阜阳"
"861960559","安徽","黄山"
"861960560","安徽","六安"
"861960561","安徽","淮北"
"861960562","安徽","铜陵"
"861960563","安徽","宣城"
"861960564","安徽","六安"
"861960565","安徽","合肥"
"861960566","安徽","池州"
"861960567","安徽","亳州"
"861960568","安徽","亳州"
"861960569","安徽","亳州"
"861960570","浙江","衢州"
"861960571","浙江","杭州"
"861960572","浙江","湖州"
"861960573","浙江","嘉兴"
"861960574","浙江","宁波"
"861960575","浙江","绍兴"
"861960576","浙江","台州"
"861960577","浙江","温州"
"861960578","浙江","丽水"
"861960579","浙江","金华"
"861960580","浙江","舟山"
"861960581","浙江","杭州"
"861960582","浙江","湖州"
"861960583","浙江","嘉兴"
"861960584","浙江","宁波"
"861960585","浙江","绍兴"
"861960586","浙江","台州"
"861960587","浙江","温州"
"861960588","浙江","宁波"
"861960589","浙江","金华"
"861960590","福建","福州"
"861960591","福建","福州"
"861960592","福建","厦门"
"861960593","福建","宁德"
"861960594","福建","莆田"
"861960595","福建","泉州"
"861960596","福建","漳州"
"861960597","福建","龙岩"
"861960598","福建","三明"
"861960599","福建","南平"
"861960630","山东","威海"
"861960631","山东","威海"
"861960632","山东","枣庄"
"861960633","山东","日照"
"861960634","山东","济南"
"861960635","山东","聊城"
"861960636","山东","聊城"
"861960637","山东","聊城"
"861960638","山东","日照"
"861960639","山东","枣庄"
"861960660","广东","汕尾"
"861960661","广东","惠州"
"861960662","广东","阳江"
"861960663","广东","揭阳"
"861960664","广东","中山"
"861960665","广东","中山"
"861960666","广东","中山"
"861960667","广东","珠海"
"861960668","广东","茂名"
"861960669","广东","惠州"
"86196069","云南","普洱"
"861960700","江西","南昌"
"861960701","江西","鹰潭"
"861960702","江西","九江"
"861960703","江西","上饶"
"861960704","江西","抚州"
"861960705","江西","宜春"
"861960706","江西","吉安"
"861960707","江西","赣州"
"861960708","江西","景德镇"
"861960709","江西","萍乡"
"86196071","湖北","武汉"
"861960720","湖北","宜昌"
"861960721","湖北","荆州"
"861960722","湖北","随州"
"861960723","湖北","黄石"
"861960724","湖北","咸宁"
"861960725","湖北","黄冈"
"861960726","湖北","恩施"
"861960727","湖北","襄阳"
"861960728","湖北","十堰"
"861960729","湖北","孝感"
"861960730","湖南","岳阳"
"861960731","湖南","长沙"
"861960732","湖南","湘潭"
"861960733","湖南","株洲"
"861960734","湖南","衡阳"
"861960735","湖南","郴州"
"861960736","湖南","常德"
"861960737","湖南","益阳"
"861960738","湖南","娄底"
"861960739","湖南","邵阳"
"861960740","湖南","岳阳"
"861960741","湖南","怀化"
"861960742","湖南","怀化"
"861960743","湖南","吉首"
"861960744","湖南","张家界"
"861960745","湖南","怀化"
"861960746","湖南","永州"
"861960747","湖南","张家界"
"861960748","湖南","张家界"
"861960749","湖南","张家界"
"861960750","广东","江门"
"861960751","广东","韶关"
"861960752","广东","惠州"
"861960753","广东","梅州"
"861960754","广东","汕头"
"861960755","广东","深圳"
"861960756","广东","珠海"
"861960757","广东","佛山"
"861960758","广东","肇庆"
"861960759","广东","湛江"
"861960760","广东","中山"
"861960761","广东","佛山"
"861960762","广东","河源"
"861960763","广东","清远"
"861960764","广东","惠州"
"861960765","广东","珠海"
"861960766","广东","佛山"
"861960767","广东","云浮"
"861960768","广东","潮州"
"861960769","广东","东莞"
"861960770","广西","防城港"
"861960771","广西","南宁"
"861960772","广西","柳州"
"861960773","广西","桂林"
"861960774","广西","梧州"
"861960775","广西","玉林"
"861960776","广西","百色"
"861960777","广西","钦州"
"861960778","广西","河池"
"861960779","广西","北海"
"861960790","江西","新余"
"861960791","江西","南昌"
"861960792","江西","九江"
"861960793","江西","上饶"
"861960794","江西","抚州"
"861960795","江西","宜春"
"861960796","江西","吉安"
"861960797","江西","赣州"
"861960798","江西","景德镇"
"861960799","江西","萍乡"
"86196080","北京","北京"
"861960820","四川","资阳"
"861960821","四川","眉山"
"861960822","四川","达州"
"861960823","四川","达州"
"861960824","四川","达州"
"861960825","四川","遂宁"
"861960826","四川","广安"
"861960827","四川","巴中"
"861960828","四川","攀枝花"
"861960829","四川","自贡"
"861960830","四川","泸州"
"861960831","四川","宜宾"
"861960832","四川","内江"
"861960833","四川","乐山"
"861960834","四川","凉山"
"861960835","四川","雅安"
"861960836","四川","甘孜"
"861960837","四川","阿坝"
"861960838","四川","德阳"
"861960839","四川","广元"
"861960850","贵州","安顺"
"861960851","贵州","贵阳"
"861960852","贵州","遵义"
"861960853","贵州","安顺"
"861960854","贵州","黔南"
"861960855","贵州","黔东南"
"861960856","贵州","铜仁"
"861960857","贵州","毕节"
"861960858","贵州","六盘水"
"861960859","贵州","黔西南"
"861960870","云南","西双版纳"
"861960871","云南","西双版纳"
"861960872","云南","西双版纳"
"861960873","云南","德宏"
"861960874","云南","德宏"
"861960875","云南","德宏"
"861960876","云南","德宏"
"861960877","云南","大理"
"861960878","云南","大理"
"861960879","云南","保山"
"86196089","海南","海口"
"861960900","新疆","喀什"
"861960901","新疆","塔城"
"861960902","新疆","哈密"
"861960903","新疆","和田"
"861960904","新疆","昌吉"
"861960905","新疆","乌鲁木齐"
"861960906","新疆","阿勒泰"
"861960907","新疆","阿克苏"
"861960908","新疆","克孜勒苏"
"861960909","新疆","博乐"
"861960910","陕西","咸阳"
"861960911","陕西","延安"
"861960912","陕西","榆林"
"861960913","陕西","渭南"
"861960914","陕西","商洛"
"861960915","陕西","安康"
"861960916","陕西","汉中"
"861960917","陕西","宝鸡"
"861960918","陕西","商洛"
"861960919","陕西","铜川"
"861960930","甘肃","临夏"
"861960931","甘肃","兰州"
"861960932","甘肃","定西"
"861960933","甘肃","平凉"
"861960934","甘肃","庆阳"
"861960935","甘肃","武威"
"861960936","甘肃","张掖"
"861960937","甘肃","酒泉"
"861960938","甘肃","天水"
"861960939","甘肃","陇南"
"861960940","甘肃","临夏"
"861960941","甘肃","甘南"
"861960942","甘肃","定西"
"861960943","甘肃","白银"
"861960944","甘肃","兰州"
"861960945","甘肃","金昌"
"861960946","甘肃","平凉"
"861960947","甘肃","嘉峪关"
"861960948","甘肃","天水"
"861960949","甘肃","陇南"
"861960950","宁夏","银川"
"861960951","宁夏","银川"
"861960952","宁夏","石嘴山"
"861960953","宁夏","吴忠"
"861960954","宁夏","固原"
"861960955","宁夏","中卫"
"861960956","宁夏","中卫"
"861960957","宁夏","吴忠"
"861960958","宁夏","银川"
"861960959","宁夏","银川"
"861960970","青海","海北"
"861960971","青海","西宁"
"861960972","青海","海东"
"861960973","青海","黄南"
"861960974","青海","海南"
"861960975","青海","果洛"
"861960976","青海","玉树"
"861960977","青海","海西"
"861960978","青海","西宁"
"861960979","青海","格尔木"
"861960990","新疆","克拉玛依"
"861960991","新疆","乌鲁木齐"
"861960992","新疆","奎屯"
"861960993","新疆","石河子"
"861960994","新疆","昌吉"
"861960995","新疆","吐鲁番"
"861960996","新疆","库尔勒"
"861960997","新疆","阿克苏"
"861960998","新疆","喀什"
"861960999","新疆","伊犁"
"86196110","北京","北京"
"86196120","广东","深圳"
"86196121","上海","上海"
"86196122","天津","天津"
"86196123","重庆","重庆"
"86196124","辽宁","沈阳"
"861961260","江苏","苏州"
"861961261","江苏","苏州"
"861961262","江苏","苏州"
"861961263","江苏","苏州"
"861961264","江苏","无锡"
"861961265","江苏","徐州"
"861961266","江苏","徐州"
"861961267","江苏","扬州"
"861961268","江苏","南京"
"861961269","江苏","南京"
"861961270","湖北","十堰"
"861961271","湖北","襄阳"
"861961272","湖北","宜昌"
"861961273","湖北","宜昌"
"861961274","湖北","宜昌"
"861961275","湖北","宜昌"
"861961276","湖北","宜昌"
"861961277","湖北","宜昌"
"861961278","湖北","鄂州"
"861961279","湖北","荆门"
"861961280","四川","乐山"
"861961281","四川","绵阳"
"861961282","四川","绵阳"
"861961283","四川","成都"
"861961284","四川","南充"
"861961285","四川","南充"
"861961286","四川","宜宾"
"861961287","四川","宜宾"
"861961288","四川","南充"
"861961289","四川","德阳"
"861961290","陕西","咸阳"
"861961291","陕西","咸阳"
"861961292","陕西","渭南"
"861961293","陕西","渭南"
"861961294","陕西","榆林"
"861961295","陕西","安康"
"861961296","陕西","汉中"
"861961297","陕西","宝鸡"
"861961298","陕西","榆林"
"861961299","陕西","榆林"
"861961370","四川","宜宾"
"861961371","四川","宜宾"
"861961372","四川","宜宾"
"861961373","四川","宜宾"
"861961374","四川","宜宾"
"861961375","四川","宜宾"
"861961376","四川","甘孜"
"861961377","四川","宜宾"
